LOGINMANAGER, TRACE | 14:24:19, 3.84 : Login Scene Starting....
DEMOSEQUENCE, TRACE | 15:19:44, 3273.13 : Moving to clip clip0
BRIDGE, TRACE | 15:19:44, 3273.13 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 15:19:44, 3273.13 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 15:19:49, 3278.64 : Moving to clip clip1
BRIDGE, TRACE | 15:19:49, 3278.64 : Creating object: line1, type: 
BRIDGE, TRACE | 15:19:49, 3278.64 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:19:49, 3278.64 : Mesh bounding box: Center: (0.0, 0.0, 1.5), Extents: (0.5, 0.0, 0.0)
BRIDGE, TRACE | 15:19:49, 3278.64 : Creating object: markerBall1, type: 
BRIDGE, TRACE | 15:19:49, 3278.64 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:19:49, 3278.64 : Mesh bounding box: Center: (-0.7, 0.1, 1.5), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:19:56, 3285.65 : Creating object: line1, type: 
BRIDGE, TRACE | 15:19:56, 3285.65 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:19:56, 3285.65 : Mesh bounding box: Center: (0.0, 0.0, 1.5), Extents: (0.5, 0.0, 0.0)
BRIDGE, TRACE | 15:19:56, 3285.65 : Creating object: markerBall1, type: 
BRIDGE, TRACE | 15:19:56, 3285.65 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:19:56, 3285.65 : Mesh bounding box: Center: (-0.7, 0.1, 1.5), Extents: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 15:19:56, 3285.65 : Moving to clip clip2
BRIDGE, TRACE | 15:19:56, 3285.65 : Creating object: line2, type: 
BRIDGE, TRACE | 15:19:56, 3285.65 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:19:56, 3285.65 : Mesh bounding box: Center: (0.0, -0.1, 1.5), Extents: (0.3, 0.0, 0.0)
BRIDGE, TRACE | 15:19:56, 3285.65 : Creating object: markerBall2, type: 
BRIDGE, TRACE | 15:19:56, 3285.65 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:19:56, 3285.65 : Mesh bounding box: Center: (-0.7, 0.0, 1.5), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:02, 3291.66 : Creating object: line2, type: 
BRIDGE, TRACE | 15:20:02, 3291.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:02, 3291.66 : Mesh bounding box: Center: (0.0, -0.1, 1.5), Extents: (0.3, 0.0, 0.0)
BRIDGE, TRACE | 15:20:02, 3291.66 : Creating object: markerBall2, type: 
BRIDGE, TRACE | 15:20:02, 3291.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:02, 3291.66 : Mesh bounding box: Center: (-0.7, 0.0, 1.5), Extents: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 15:20:02, 3291.66 : Moving to clip clip3
BRIDGE, TRACE | 15:20:02, 3291.66 : Creating object: line3, type: 
BRIDGE, TRACE | 15:20:02, 3291.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:02, 3291.66 : Mesh bounding box: Center: (0.0, -0.2, 1.5), Extents: (0.3, 0.0, 0.0)
BRIDGE, TRACE | 15:20:02, 3291.66 : Creating object: markerBall3, type: 
BRIDGE, TRACE | 15:20:02, 3291.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:02, 3291.66 : Mesh bounding box: Center: (-0.7, -0.1, 1.5), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:08, 3297.66 : Creating object: line3, type: 
BRIDGE, TRACE | 15:20:08, 3297.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:08, 3297.66 : Mesh bounding box: Center: (0.0, -0.2, 1.5), Extents: (0.3, 0.0, 0.0)
BRIDGE, TRACE | 15:20:08, 3297.66 : Creating object: markerBall3, type: 
BRIDGE, TRACE | 15:20:08, 3297.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:08, 3297.66 : Mesh bounding box: Center: (-0.7, -0.1, 1.5), Extents: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 15:20:08, 3297.66 : Moving to clip clip4
BRIDGE, TRACE | 15:20:08, 3297.66 : Creating object: line4, type: 
BRIDGE, TRACE | 15:20:08, 3297.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:08, 3297.66 : Mesh bounding box: Center: (0.0, -0.3, 1.5), Extents: (0.5, 0.0, 0.0)
BRIDGE, TRACE | 15:20:08, 3297.66 : Creating object: markerBall4, type: 
BRIDGE, TRACE | 15:20:08, 3297.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:08, 3297.66 : Mesh bounding box: Center: (-0.7, -0.2, 1.5), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:13, 3302.66 : Creating object: line4, type: 
BRIDGE, TRACE | 15:20:13, 3302.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:13, 3302.66 : Mesh bounding box: Center: (0.0, -0.3, 1.5), Extents: (0.5, 0.0, 0.0)
BRIDGE, TRACE | 15:20:13, 3302.66 : Creating object: markerBall4, type: 
BRIDGE, TRACE | 15:20:13, 3302.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:13, 3302.66 : Mesh bounding box: Center: (-0.7, -0.2, 1.5), Extents: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 15:20:13, 3302.66 : Moving to clip clip5
BRIDGE, TRACE | 15:20:13, 3302.66 : Creating object: line5, type: 
BRIDGE, TRACE | 15:20:13, 3302.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:13, 3302.66 : Mesh bounding box: Center: (0.0, -0.4, 1.5), Extents: (0.6, 0.0, 0.1)
BRIDGE, TRACE | 15:20:13, 3302.66 : Creating object: markerBall5, type: 
BRIDGE, TRACE | 15:20:13, 3302.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:13, 3302.66 : Mesh bounding box: Center: (-0.7, -0.3, 1.5), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:19, 3308.66 : Creating object: line5, type: 
BRIDGE, TRACE | 15:20:19, 3308.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:19, 3308.66 : Mesh bounding box: Center: (0.0, -0.4, 1.5), Extents: (0.6, 0.0, 0.1)
BRIDGE, TRACE | 15:20:19, 3308.66 : Creating object: markerBall5, type: 
BRIDGE, TRACE | 15:20:19, 3308.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:20:19, 3308.66 : Mesh bounding box: Center: (-0.7, -0.3, 1.5), Extents: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 15:20:19, 3308.66 : Moving to clip clip6
LOGGER, CONNECT | 15:25:11, 3600.68 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3600.7 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3600.72 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3600.73 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3600.75 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3600.77 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3600.78 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3600.81 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3600.84 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3600.87 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3600.89 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3600.91 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3600.93 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3600.96 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3600.98 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3601 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3601.03 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3601.05 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3601.08 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3601.1 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3601.12 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3601.14 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3601.16 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3601.19 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3601.21 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3601.23 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:11, 3601.26 : Connect called at 07/05/2022 15:25:11
LOGGER, CONNECT | 15:25:12, 3601.28 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.3 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.32 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.35 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.37 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.39 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.41 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.44 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.46 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.48 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.51 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.53 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.55 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.58 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.6 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.62 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.65 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.67 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.69 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.71 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.74 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.76 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.78 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.8 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.83 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.84 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.87 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.9 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.92 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.94 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.96 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3601.99 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3602.01 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3602.04 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3602.06 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3602.07 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3602.1 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3602.12 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3602.15 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3602.17 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3602.2 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3602.21 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3602.24 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:12, 3602.27 : Connect called at 07/05/2022 15:25:12
LOGGER, CONNECT | 15:25:13, 3602.29 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.31 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.34 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.35 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.37 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.4 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.43 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.45 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.47 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.5 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.52 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.54 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.57 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.59 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.62 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.65 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.67 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.7 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.72 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.74 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.78 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.79 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.82 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.84 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.87 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.89 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.91 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.94 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.96 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3602.99 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3603 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3603.03 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3603.06 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3603.08 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3603.11 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3603.13 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3603.15 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3603.18 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3603.2 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3603.23 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:13, 3603.25 : Connect called at 07/05/2022 15:25:13
LOGGER, CONNECT | 15:25:14, 3603.28 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.3 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.33 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.35 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.37 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.4 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.42 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.44 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.47 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.49 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.52 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.54 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.57 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.59 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.61 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.64 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.66 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.69 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.71 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.73 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.75 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.78 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.81 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.84 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.86 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.88 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.91 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.92 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.95 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3603.98 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3604 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3604.03 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3604.05 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3604.07 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3604.1 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3604.12 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3604.15 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3604.17 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3604.19 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3604.22 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3604.24 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:14, 3604.27 : Connect called at 07/05/2022 15:25:14
LOGGER, CONNECT | 15:25:15, 3604.29 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.31 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.34 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.36 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.39 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.41 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.44 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.46 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.48 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.51 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.53 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.56 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.58 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.61 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.63 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.65 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.68 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.7 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.72 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.75 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.77 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.8 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.82 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.84 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.87 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.89 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.92 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.94 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.97 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3604.99 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3605.02 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3605.03 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3605.06 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3605.09 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3605.12 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3605.14 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3605.15 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3605.18 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3605.21 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3605.24 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:15, 3605.26 : Connect called at 07/05/2022 15:25:15
LOGGER, CONNECT | 15:25:16, 3605.28 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.3 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.32 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.35 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.38 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.41 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.42 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.45 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.47 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.49 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.52 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.55 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.58 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.6 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.62 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.64 : Connect called at 07/05/2022 15:25:16
LOGGER, CONNECT | 15:25:16, 3605.66 : Connect called at 07/05/2022 15:25:16
