LOGINMANAGER, TRACE | 14:24:17, 3.83 : Login Scene Starting....
BRIDGE, TRACE | 14:37:12, 754.34 : Mesh bounding box: Center: (1.4, 0.1, -0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:37:12, 754.34 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:37:12, 754.34 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:12, 754.34 : Mesh bounding box: Center: (1.4, -0.4, -0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:37:12, 754.34 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:37:12, 754.34 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:12, 754.34 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:37:12, 754.34 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:37:12, 754.34 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:12, 754.34 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:37:12, 754.34 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:12, 754.34 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:37:12, 754.34 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
LIGHTINGCONTROL, TRACE | 14:40:11, 933.8 : Restore lights called
LABMANAGER, TRACE | 14:40:11, 933.8 : Moving to module at index 2
LIGHTINGCONTROL, TRACE | 14:40:12, 934.8 : Save lights called
LIGHTINGCONTROL, TRACE | 14:40:12, 934.8 : Setting lights to be sunlight
BRIDGE, TRACE | 14:40:12, 934.8 : Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE, TRACE | 14:40:12, 934.8 : Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:12, 934.8 : Adding components: 
BRIDGE, TRACE | 14:40:12, 934.8 : Mesh bounding box: Center: (-39.0, -0.2, -0.5), Extents: (2.5, 2.5, 2.5)
BRIDGE, TRACE | 14:40:12, 934.8 : Creating object: Earth, type: Prefabs/clickableSphere
BRIDGE, TRACE | 14:40:12, 934.8 : Position: (0.0, 0.0, 1.5), Scale: (0.5, 0.5, 0.5), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:12, 934.8 : Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE, TRACE | 14:40:12, 934.8 : Mesh bounding box: Center: (0.0, -0.2, 1.3), Extents: (0.3, 0.3, 0.3)
BRIDGE, TRACE | 14:40:12, 934.8 : Creating object: Moon, type: Prefabs/clickableSphere
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (2.0, 0.0, 1.5), Scale: (0.3, 0.3, 0.3), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:13, 934.8 : Adding components: 
BRIDGE, TRACE | 14:40:13, 934.8 : Mesh bounding box: Center: (2.0, -0.2, 1.3), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: moonLabelTop, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (0.0, 1.0, 0.0), Scale: (2.0, 2.0, 2.0), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: moonLabelBottom, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (0.0, -0.8, 0.0), Scale: (1.5, 1.5, 1.5), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (0.8, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:40:13, 934.8 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (-0.8, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:40:13, 934.8 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:40:13, 934.8 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (-0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:40:13, 934.8 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE, TRACE | 14:40:13, 934.8 : Moving to clip clip0
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:13, 934.8 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:40:13, 934.8 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:41:06, 987.81 : Moving to clip clip1
BRIDGE, TRACE | 14:41:06, 987.81 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:41:06, 987.81 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:06, 987.81 : Mesh bounding box: Center: (2.0, -0.2, 1.3), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:41:06, 987.81 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:41:06, 987.81 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:06, 987.81 : Mesh bounding box: Center: (2.0, 0.1, 1.3), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 14:41:06, 987.81 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:41:06, 987.81 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:06, 987.81 : Mesh bounding box: Center: (2.0, -0.4, 1.3), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 14:41:06, 987.81 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:41:06, 987.81 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:06, 987.81 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:41:06, 987.81 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:41:06, 987.81 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:06, 987.81 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:41:06, 987.81 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:06, 987.81 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:41:06, 987.81 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:41:24, 1005.59 : Moving to clip clip2
BRIDGE, TRACE | 14:41:24, 1005.59 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:41:24, 1005.59 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 14:41:24, 1005.59 : Mesh bounding box: Center: (1.4, -0.2, 2.7), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:41:24, 1005.59 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:41:24, 1005.59 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:24, 1005.59 : Mesh bounding box: Center: (1.4, 0.1, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:41:24, 1005.59 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:41:24, 1005.59 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:24, 1005.59 : Mesh bounding box: Center: (1.4, -0.4, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:41:24, 1005.59 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:41:24, 1005.59 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:24, 1005.59 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:41:24, 1005.59 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:41:24, 1005.59 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:24, 1005.59 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:41:24, 1005.59 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:25, 1005.59 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:41:25, 1005.59 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:41:59, 1039.95 : Moving to clip clip3
BRIDGE, TRACE | 14:41:59, 1039.95 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:41:59, 1039.95 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 14:41:59, 1039.95 : Mesh bounding box: Center: (-0.1, -0.2, 3.3), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:41:59, 1039.95 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:41:59, 1039.95 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:59, 1039.95 : Mesh bounding box: Center: (-0.1, 0.1, 3.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:41:59, 1039.95 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:41:59, 1039.95 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:59, 1039.95 : Mesh bounding box: Center: (-0.1, -0.4, 3.3), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:41:59, 1039.95 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:41:59, 1039.95 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:59, 1039.95 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:41:59, 1039.95 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:41:59, 1039.95 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:59, 1039.95 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:41:59, 1039.95 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:59, 1039.95 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:41:59, 1039.95 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:44:13, 1173.66 : Moving to clip clip4
BRIDGE, TRACE | 14:44:13, 1173.66 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:44:13, 1173.66 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 14:44:13, 1173.66 : Mesh bounding box: Center: (-1.5, -0.2, 2.7), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:44:13, 1173.66 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:44:13, 1173.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:44:13, 1173.66 : Mesh bounding box: Center: (-1.5, 0.1, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:44:13, 1173.66 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:44:13, 1173.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:44:13, 1173.66 : Mesh bounding box: Center: (-1.5, -0.4, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:44:13, 1173.66 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:44:13, 1173.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:44:14, 1173.66 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:44:14, 1173.66 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:44:14, 1173.66 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:44:14, 1173.66 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:44:14, 1173.66 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:44:14, 1173.66 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:44:14, 1173.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:45:24, 1244.33 : Moving to clip clip5
BRIDGE, TRACE | 14:45:24, 1244.33 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:45:24, 1244.33 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 14:45:24, 1244.33 : Mesh bounding box: Center: (-2.0, -0.2, 1.3), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:45:24, 1244.33 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:45:24, 1244.33 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:24, 1244.33 : Mesh bounding box: Center: (-2.0, 0.1, 1.3), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 14:45:25, 1244.33 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:45:25, 1244.33 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:25, 1244.33 : Mesh bounding box: Center: (-2.0, -0.4, 1.3), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 14:45:25, 1244.33 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:45:25, 1244.33 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:25, 1244.33 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:45:25, 1244.33 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:45:25, 1244.33 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:25, 1244.33 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:45:25, 1244.33 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:25, 1244.33 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:45:25, 1244.33 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:46:23, 1302.66 : Moving to clip clip6
BRIDGE, TRACE | 14:46:23, 1302.66 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:46:23, 1302.66 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 14:46:23, 1302.66 : Mesh bounding box: Center: (-1.5, -0.2, -0.1), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:46:23, 1302.66 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:46:23, 1302.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:46:23, 1302.66 : Mesh bounding box: Center: (-1.5, 0.1, -0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:46:23, 1302.66 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:46:24, 1302.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:46:24, 1302.66 : Mesh bounding box: Center: (-1.5, -0.4, -0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:46:24, 1302.66 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:46:24, 1302.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:46:24, 1302.66 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:46:24, 1302.66 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:46:24, 1302.66 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:46:24, 1302.66 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:46:24, 1302.66 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:46:24, 1302.66 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:46:24, 1302.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:47:10, 1349.4 : Moving to clip clip7
BRIDGE, TRACE | 14:47:11, 1349.4 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:47:11, 1349.4 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 14:47:11, 1349.4 : Mesh bounding box: Center: (0.0, -0.2, -0.7), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:47:11, 1349.4 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:47:11, 1349.4 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:47:11, 1349.4 : Mesh bounding box: Center: (0.0, 0.1, -0.7), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:47:11, 1349.4 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:47:11, 1349.4 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:47:11, 1349.4 : Mesh bounding box: Center: (0.0, -0.4, -0.7), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:47:11, 1349.4 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:47:11, 1349.4 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:47:11, 1349.4 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:47:11, 1349.4 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:47:11, 1349.4 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:47:11, 1349.4 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:47:11, 1349.4 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:47:11, 1349.4 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:47:11, 1349.4 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:48:05, 1402.89 : Moving to clip clip8
BRIDGE, TRACE | 14:48:05, 1402.89 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:48:05, 1402.89 : Position: (1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -315.0, 0.0)
BRIDGE, TRACE | 14:48:05, 1402.89 : Mesh bounding box: Center: (1.4, -0.2, -0.1), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:48:05, 1402.89 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:48:05, 1402.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:48:05, 1402.89 : Mesh bounding box: Center: (1.4, 0.1, -0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:48:05, 1402.89 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:48:05, 1402.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:48:05, 1402.89 : Mesh bounding box: Center: (1.4, -0.4, -0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:48:05, 1402.89 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:48:05, 1402.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:48:05, 1402.89 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:48:05, 1402.89 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:48:05, 1402.89 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:48:05, 1402.89 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:48:05, 1402.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
