LOGINMANAGER, TRACE | 10:50:37, 3.81 : Login Scene Starting....
BRIDGE, TRACE | 11:19:29, 1699.87 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:19:29, 1699.87 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:19:29, 1699.87 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:19:29, 1699.87 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:19:29, 1699.87 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:19:29, 1699.87 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:19:29, 1699.87 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:19:29, 1699.87 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:19:29, 1699.87 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:19:39, 1710.42 : Moving to clip clip4
BRIDGE, TRACE | 11:19:39, 1710.42 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:19:40, 1710.42 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 11:19:40, 1710.42 : Mesh bounding box: Center: (-0.4, -0.2, 3.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:19:40, 1710.42 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:19:40, 1710.42 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:19:40, 1710.42 : Mesh bounding box: Center: (-0.4, 0.1, 3.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:19:40, 1710.42 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:19:40, 1710.42 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:19:40, 1710.42 : Mesh bounding box: Center: (-0.4, -0.4, 3.2), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:19:40, 1710.42 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:19:40, 1710.42 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:19:40, 1710.42 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:19:40, 1710.42 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:19:40, 1710.42 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:19:40, 1710.42 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:19:40, 1710.42 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:19:40, 1710.42 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:19:40, 1710.42 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:20:03, 1733.66 : Moving to clip clip5
BRIDGE, TRACE | 11:20:03, 1733.66 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:20:03, 1733.66 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 11:20:03, 1733.66 : Mesh bounding box: Center: (-1.5, -0.2, 2.1), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:20:03, 1733.66 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:20:03, 1733.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:04, 1733.66 : Mesh bounding box: Center: (-1.5, 0.1, 2.1), Extents: (0.1, 0.0, 0.2)
BRIDGE, TRACE | 11:20:04, 1733.66 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:20:04, 1733.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:04, 1733.66 : Mesh bounding box: Center: (-1.5, -0.4, 2.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:20:04, 1733.66 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:20:04, 1733.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:04, 1733.66 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:20:04, 1733.66 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:20:04, 1733.66 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:04, 1733.66 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:20:04, 1733.66 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:04, 1733.66 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:20:04, 1733.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:20:19, 1748.47 : Moving to clip clip6
BRIDGE, TRACE | 11:20:19, 1748.47 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:20:19, 1748.47 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 11:20:19, 1748.47 : Mesh bounding box: Center: (-1.4, -0.2, 0.6), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:20:19, 1748.47 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:20:19, 1748.47 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:19, 1748.47 : Mesh bounding box: Center: (-1.4, 0.1, 0.6), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:20:19, 1748.47 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:20:19, 1748.47 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:19, 1748.47 : Mesh bounding box: Center: (-1.4, -0.4, 0.6), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:20:19, 1748.47 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:20:19, 1748.47 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:19, 1748.47 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:20:19, 1748.47 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:20:19, 1748.47 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:19, 1748.47 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:20:19, 1748.47 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:19, 1748.47 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:20:20, 1748.47 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:20:40, 1768.93 : Moving to clip clip7
BRIDGE, TRACE | 11:20:40, 1768.93 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:20:40, 1768.93 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 11:20:40, 1768.93 : Mesh bounding box: Center: (-0.3, -0.2, -0.5), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:20:40, 1768.93 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:20:40, 1768.93 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:40, 1768.93 : Mesh bounding box: Center: (-0.3, 0.1, -0.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:20:40, 1768.93 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:20:40, 1768.93 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:40, 1768.93 : Mesh bounding box: Center: (-0.3, -0.4, -0.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:20:40, 1768.93 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:20:40, 1768.93 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:40, 1768.93 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:20:40, 1768.93 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:20:40, 1768.93 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:40, 1768.93 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:20:40, 1768.93 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:41, 1768.93 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:20:41, 1768.93 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:20:56, 1784.73 : Moving to clip clip8
BRIDGE, TRACE | 11:20:56, 1784.73 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:20:56, 1784.73 : Position: (1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -315.0, 0.0)
BRIDGE, TRACE | 11:20:56, 1784.73 : Mesh bounding box: Center: (1.2, -0.2, -0.5), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:20:56, 1784.73 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:20:56, 1784.73 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:56, 1784.73 : Mesh bounding box: Center: (1.2, 0.1, -0.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:20:56, 1784.73 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:20:56, 1784.73 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:57, 1784.73 : Mesh bounding box: Center: (1.2, -0.4, -0.5), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:20:57, 1784.73 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:20:57, 1784.73 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:57, 1784.73 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:20:57, 1784.73 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:20:57, 1784.73 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:57, 1784.73 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:20:57, 1784.73 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:20:57, 1784.73 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:20:57, 1784.73 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
LIGHTINGCONTROL, TRACE | 11:21:16, 1804.25 : Restore lights called
LABMANAGER, TRACE | 11:21:16, 1804.25 : Moving to module at index 3
LIGHTINGCONTROL, TRACE | 11:21:17, 1805.27 : Save lights called
LIGHTINGCONTROL, TRACE | 11:21:17, 1805.27 : Setting lights to be sunlight
BRIDGE, TRACE | 11:21:17, 1805.27 : Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE, TRACE | 11:21:17, 1805.27 : Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:21:17, 1805.27 : Adding components: 
BRIDGE, TRACE | 11:21:17, 1805.27 : Mesh bounding box: Center: (-36.4, -0.2, 14.3), Extents: (3.2, 2.5, 3.2)
BRIDGE, TRACE | 11:21:17, 1805.27 : Creating object: Earth, type: Prefabs/clickableSphere
BRIDGE, TRACE | 11:21:17, 1805.27 : Position: (0.0, 0.0, 1.5), Scale: (0.5, 0.5, 0.5), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:21:17, 1805.27 : Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE, TRACE | 11:21:17, 1805.27 : Mesh bounding box: Center: (0.4, -0.2, 1.4), Extents: (0.3, 0.3, 0.3)
BRIDGE, TRACE | 11:21:17, 1805.27 : Creating object: Moon, type: Prefabs/clickableSphere
BRIDGE, TRACE | 11:21:17, 1805.27 : Position: (2.0, 0.0, 1.5), Scale: (0.3, 0.3, 0.3), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:21:17, 1805.27 : Adding components: 
BRIDGE, TRACE | 11:21:17, 1805.27 : Mesh bounding box: Center: (2.3, -0.2, 0.6), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:21:17, 1805.27 : Creating object: moonLabelTop, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:21:17, 1805.27 : Position: (0.0, 1.0, 0.0), Scale: (2.0, 2.0, 2.0), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 11:21:17, 1805.27 : Creating object: moonLabelBottom, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:21:17, 1805.27 : Position: (0.0, -0.8, 0.0), Scale: (1.5, 1.5, 1.5), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 11:21:18, 1805.27 : Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:21:18, 1805.27 : Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:21:18, 1805.27 : Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:21:18, 1805.27 : Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:21:18, 1805.27 : Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:21:18, 1805.27 : Position: (0.8, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:21:18, 1805.27 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:21:18, 1805.27 : Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:21:18, 1805.27 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:21:18, 1805.27 : Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:21:18, 1805.27 : Position: (-0.8, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:21:18, 1805.27 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:21:18, 1805.27 : Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:21:18, 1805.27 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:21:18, 1805.27 : Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:21:18, 1805.27 : Position: (0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:21:18, 1805.27 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:21:18, 1805.27 : Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:21:18, 1805.27 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:21:18, 1805.27 : Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:21:18, 1805.27 : Position: (-0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:21:18, 1805.27 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:21:18, 1805.27 : Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:21:18, 1805.27 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE, TRACE | 11:21:18, 1805.27 : Moving to clip clip0
BRIDGE, TRACE | 11:21:18, 1805.27 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 11:21:18, 1805.27 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:21:18, 1805.27 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:21:18, 1805.27 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:21:18, 1805.27 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:21:18, 1805.27 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:21:18, 1805.27 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:21:18, 1805.27 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:22:11, 1858.27 : Moving to clip clip1
BRIDGE, TRACE | 11:22:11, 1858.27 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:22:11, 1858.27 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:22:11, 1858.27 : Mesh bounding box: Center: (2.3, -0.2, 0.6), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:22:11, 1858.27 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:22:11, 1858.27 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:22:11, 1858.27 : Mesh bounding box: Center: (2.3, 0.1, 0.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:22:11, 1858.27 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:22:11, 1858.27 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:22:11, 1858.27 : Mesh bounding box: Center: (2.3, -0.4, 0.6), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:22:11, 1858.27 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:22:11, 1858.27 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:22:11, 1858.27 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:22:11, 1858.27 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:22:11, 1858.27 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:22:11, 1858.27 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:22:11, 1858.27 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:22:11, 1858.27 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:22:11, 1858.27 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:22:52, 1899.62 : Moving to clip clip2
BRIDGE, TRACE | 11:22:52, 1899.62 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:22:52, 1899.62 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 11:22:52, 1899.62 : Mesh bounding box: Center: (2.2, -0.2, 2.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:22:52, 1899.62 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:22:52, 1899.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:22:52, 1899.62 : Mesh bounding box: Center: (2.2, 0.1, 2.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:22:52, 1899.62 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:22:53, 1899.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:22:53, 1899.62 : Mesh bounding box: Center: (2.2, -0.4, 2.2), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:22:53, 1899.62 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:22:53, 1899.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:22:53, 1899.62 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:22:53, 1899.62 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:22:53, 1899.62 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:22:53, 1899.62 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:22:53, 1899.62 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:22:53, 1899.62 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:22:53, 1899.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:23:10, 1916.37 : Moving to clip clip3
BRIDGE, TRACE | 11:23:10, 1916.37 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:23:10, 1916.37 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 11:23:10, 1916.37 : Mesh bounding box: Center: (1.1, -0.2, 3.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:23:10, 1916.37 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:23:10, 1916.37 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:23:10, 1916.37 : Mesh bounding box: Center: (1.1, 0.1, 3.2), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:23:10, 1916.37 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:23:10, 1916.37 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:23:10, 1916.37 : Mesh bounding box: Center: (1.1, -0.4, 3.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:23:10, 1916.37 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:23:10, 1916.37 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:23:10, 1916.37 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:23:10, 1916.37 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:23:10, 1916.37 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:23:10, 1916.37 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:23:10, 1916.37 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:23:10, 1916.37 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:23:10, 1916.37 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:23:33, 1938.9 : Moving to clip clip4
BRIDGE, TRACE | 11:23:33, 1938.9 : Creating object: Moon, type: 
